stream;start_date;end_date;topic;keywords;stt
RTP1_HD;2024-10-02 01:43:52.0;2024-10-02 01:44:00.0;;despedir, galera, escola, beijinho;Eu preciso me despedir lá da galera. Você me leva até a escola? Ai, claro, claro. Vamos lá, vamos lá. É bom que eu dou um beijinho neles também.
RTP1_HD;2024-10-02 01:44:21.0;2024-10-02 01:44:53.0;;expulsar, casa dos idosos, abrigo, jogar bola, vida na rua, roubar, grana, dinheiro, pagamento dos funcionários, segurança, Nivaldo, machucar, luzinha, refeitor, voz, assustar;Vem cá cara, tu acha que isso daqui vai durar quanto tempo, hein? Daqui a pouco eles vão expulsar a gente. Igual eles fizeram na casa dos idosos. Eu nem quero ficar preso naquele abrigo e ficar saindo só pra vir aqui jogar bola. Cara, é muito melhor a vida na rua. Tá maluco? Ainda mais se a gente conseguir roubar essa grana. A gente nem sabe se aqui tem dinheiro. Eu já falei que eu vi um cara entrando com uma lote falando pro segurança que era o pagamento dos funcionários. Tem que ser hoje, Nivaldo. Mas calma aí, a gente não vai machucar ninguém não, né? Já falei que a luzinha não vou afagar contra o refeitor do abrigo, mas sua voz dá pra assustar. Nivaldo! Nivaldo!
RTP1_HD;2024-10-02 01:45:22.0;2024-10-02 01:46:34.0;;preços zustravados, morro, joelho, pai, família, cabra, feliz, Shang, pastel, Antônio Júnior, cabelinho, dupla, exato musical;Mostre para todos daqueles que escondem meus preços zustravados, my friends. Sem chance, vai ficar no morro. Vai acabar ficando joelho aí. Eu não deixo meu pai porra desviar. Nem quem for promimosa, não me ajuda a se viajar. É que depende de um pai que nem ele. Ai meu Deus, mas tem coisa melhor do que toda a família debaixo da asa do pai. Eu sou o cabra mais feliz do mundo. E nós todos estamos felizes por você, meu amigo. Shang vai fritar pastel com o Antônio Júnior, né? Vai fritar, vai fritar, papai. É o preferido dele. O pastel de vento do Shang-Chi. É o, é o, é o. Meu cabelinho voltou. Olha, olha, Antônio Júnior voltou. Meu cabelinho voltou. É o, é o, é o. Meu cabelinho voltou. Depois vocês falam que eu canto mal? Canto mal não, olha isso aí. Essa dupla ia ser uma ótima exato musical todos os tempos. Não ia não, eu tô cantando muito melhor.
RTP1_HD;2024-10-02 01:46:51.0;2024-10-02 01:46:59.0;Education;Olimpia, senhora, aulas de dança;Olimpia, tem uma senhora lá fora querendo falar com você. Qual o assunto? Ela disse que veio pra falar sobre as aulas de dança.
RTP1_HD;2024-10-02 01:47:53.0;2024-10-02 01:48:04.0;;Emília, Mademoiselle Olympia;Continua belíssima Emília e muito direta também. Não repita mais esse nome. Me conhecem por Mademoiselle Olympia, assim que deve ser.
RTP1_HD;2024-10-02 01:48:13.0;2024-10-02 01:48:24.0;;antigos nomes, passado, dívida, parceria, saudar;Nossos antigos nomes são passado, é lá que devem ficar. Já a dívida que você tem comigo... É por isso que eu tô aqui. Eu quero retomar nossa parceria. Saudar o que eu fiz.
RTP1_HD;2024-10-02 01:48:31.0;2024-10-02 01:48:41.0;Crime, Law & Justice;boa memória, brindava, champa, melhor qualidade, concluía, trabalho;Você tem uma boa memória ainda. Ótima! Lembra que a gente brindava com uma champa da melhor qualidade quando a gente concluía um trabalho?
RTP1_HD;2024-10-02 01:48:41.0;2024-10-02 01:49:07.0;Crime, Law & Justice;cara de pau, coragem, procurar, passado, parceria, golpe, Augusta, Carmen, dinheiro, preso, salvar, pele;Eu lembro perfeitamente. Inclusive, como você sempre foi cara de pau, como é que você teve coragem de me procurar depois de tudo que você fez? Ou essa parte do passado você esqueceu? Que nossa parceria terminou porque você me deu um golpe, Augusta? Carmen, e não foi golpe. Você fugiu com o dinheiro e me deixou na pior? Eu tive que me mandar, senão eu ia ser preso. Eu usei o dinheiro pra salvar a minha pele!
RTP1_HD;2024-10-02 01:49:08.0;2024-10-02 01:49:44.0;Crime, Law & Justice;;E você acha que eu não tive que devolver o dinheiro? Nós tínhamos um contrato e você caiu fora! Eu usei parte do dinheiro na organização do golpe. O resto foi pra fugir. Eu tive que deixar Paris às pressas e foi pra isso que eu usei o nosso dinheiro. Nosso dinheiro não. o dinheiro que recebemos para fazer o roubo do quadro. Eu tentei, não deu. Eu tentei, mas não deu. Eu ia ser presa, aí nada de quadro, nada de dinheiro. Eu estaria no presídio até hoje. E não se preocupou em me incluir nessa fuga.
RTP1_HD;2024-10-02 01:49:48.0;2024-10-02 01:49:54.0;Fine Art;;Tive que me sujeitar àquele pintor até pagar todo o dinheiro que ele nos deu pra fazer o rosto dele.
RTP1_HD;2024-10-02 01:50:26.0;2024-10-02 01:50:38.0;;;Esse quadro pode ficar lento pra depois. Responde.
RTP1_HD;2024-10-02 01:50:53.0;2024-10-02 01:50:59.0;;;A minha vida foi um mar de rosas só porque eu estava livre aqui no Brasil.
RTP1_HD;2024-10-02 01:51:04.0;2024-10-02 01:51:12.0;Family and Relationships;Carmen, senhora, abandonada, filhos ingratos, moradora, casa de idosos;Carmen, uma senhora abandonada pelos filhos ingratos, moradora de uma casa de idosos e E aí
RTP1_HD;2024-10-02 01:51:17.0;2024-10-02 01:51:25.0;;coitadinha, rugas, preocupação, vida, generosa;Coitadinha, olha as minhas rugas de preocupação. Mal ou bem a vida foi generosa com você.
RTP1_HD;2024-10-02 01:51:27.0;2024-10-02 01:51:35.0;;beleza, negócio, mini chão, infortunos;Olha que beleza de negócio você construiu. Só um pouco, mini chão, para os seus infortunos. Agora sai da minha frente.
RTP1_HD;2024-10-02 01:51:54.0;2024-10-02 01:52:00.0;;apaixonada, Deus, terminou, contigo, limitada, verdade;Ela também já foi apaixonada por você e graças a Deus terminou contigo, porque vou te contar, você é limitada em verdade.
RTP1_HD;2024-10-02 01:52:02.0;2024-10-02 01:52:08.0;;injustiça, interferir, namoro, descaradamente, filha, descobrir;Que injustiça. Olha só, eu também não posso interferir assim descaradamente no namoro dela, senão sua filha vai descobrir.
RTP1_HD;2024-10-02 01:52:32.0;2024-10-02 01:52:45.0;;Neil, Tico, Teco, ideia viável, festa surpresa, irmã, Fernanda, Pedro Antônio, caipira, mundo;O Neil, o Tico e o Teco, ele teve uma ideia viável, é fazer uma festa surpresa pra irmã. E o que isso vai contribuir pra Fernanda terminar com Pedro Antônio? Aquele caipira vai conhecer o mundo meio que ela vive de verdade.
RTP1_HD;2024-10-02 01:53:36.0;2024-10-02 01:53:42.0;Sports;jogador de futebol, físico, emocional saudável;Mas não esquece que um bom jogador de futebol, além do físico, tem que estar com o emocional saudável também.
RTP1_HD;2024-10-02 01:53:51.0;2024-10-02 01:54:41.0;;Duplex, notícia, admitido, demoiselle olímpica, Articlub, poderosa, covarde vivo, valente morto;Duplex! Ficou? Tudo bem? Caminhando, caminhando. Entra aí. Com licença. Tudo. E aí, meu craque? Estudando muito? E aí, Duplex? Tudo bem? Mais do que bem, Caio. Vim trazer uma notícia da hora pra vocês. Para! Não! Já sei, você foi admitido pra trabalhar numa demoiselle olímpica no Articlub! Exatamente! Sabe que você é gostosa. Ai, que bom! Nossa, eu fico tão aliviada em saber que a minha amiga vai ter você lá pra tomar conta dela. Como você é poderosa, precisa de alguém pra tomar conta dela, né? Precisa, sim. E precisa mais do que a gente, porque ela acha que não depende de ninguém. Sabe o que meu pai dizia, Caio? Meu pai dizia que mais vale um covarde vivo do que um valente morto.
RTP1_HD;2024-10-02 01:54:47.0;2024-10-02 01:55:04.0;Family and Relationships;lasanha, Caio, janta, novo emprego, batalha, estudar, Pé de pita;De olho nela. Obrigada. Eu vou fazer uma lasanha pra deixar pro Caio. Fica aí, janta com ele. Não, não, não. De jeito nenhum. Hoje nós vamos comemorar meu novo emprego. Você não vai pra batalha. Então, eu nem vou pra estudar, gente. Pé de pita. A que vocês quiserem, Caio. Pode pedir a vó pra eu te ajudar.
RTP1_HD;2024-10-02 01:55:13.0;2024-10-02 01:55:24.0;;gerente, hotel, sistema de segurança, primeiríssima, exóspedes;O gerente do hotel me mostrou todo o sistema de segurança. Vai ser uma molezinha. O hotel é de primeiríssima. Um exóspedes cheio da bosta.
RTP1_HD;2024-10-02 01:55:25.0;2024-10-02 01:55:31.0;;faturar alto, Emília, Olímpia;A gente pode faturar alto, Emília! Olímpia!
RTP1_HD;2024-10-02 01:56:15.0;2024-10-02 01:56:28.0;;idosa hipocondríaca, ursinho de pelúcia;Quem é que vai desconfiar de uma idosa hipocondríaca assim que carrega um ursinho de pelúcia o dia inteiro no colo? Eu não tenho cara nem de quem rouba denta.
RTP1_HD;2024-10-02 01:56:37.0;2024-10-02 01:56:44.0;;pena, idosos, bonzinhos, mau caráter;Tem pena dos idosos, né? Acham todos bonzinhos. É como se o mau caráter nunca...
RTP1_HD;2024-10-02 01:57:18.0;2024-10-02 01:57:25.0;;;Ó, mandaram muito. Gostei de ver, hein, gente? Ó, estão liberados. Vamos lá? Vamos. Vamos.
RTP1_HD;2024-10-02 01:57:26.0;2024-10-02 01:57:36.0;;empolgados, felizes, orgulhosa, meninos, abraço;Nossa, eles estão tão empolgados, eles estão tão felizes. Mas eu tô muito orgulhosa dos meus meninos. Vem aqui, dá um abraço.
RTP1_HD;2024-10-02 01:57:46.0;2024-10-02 01:57:55.0;;Luciana, exército, abrigo, Cansado, otário, ajudar, amor de Deus;O que é isso, Luciana? Tá maluca? Você vai pro exército, mas a gente vai ficar preso naquele abrigo. Cansado, você é feito de otário. Gente, mas eu sempre quis ajudar vocês, Luciana, pelo amor de Deus.
RTP1_HD;2024-10-02 01:58:04.0;2024-10-02 01:58:21.0;Crime, Law & Justice;faca, Luciana, Deus, Fernanda, polícia, esposa;o que está acontecendo. Uma faca na mão da Luciana? Meu Deus! Gente, por favor, vocês me deixem ir! O que vocês estão fazendo? Melhor fica quieta, tia! Ei! Solta a Fernanda! O que vocês estão fazendo? Calma, calma! A Luciana veio com a esposa dela! É melhor não tentar nada, a Luciana está vinda! Você sabia disso? Claro que não! Vou chamar a polícia.
RTP1_HD;2024-10-02 01:58:23.0;2024-10-02 01:58:50.0;Crime, Law & Justice;Nivaldo, Calma, faca, agressividade, conselho, T-Lax, Nibaldo;Nivaldo! Nivaldo! Calma! Calma! Larga essa faca! Nivaldo! Calma! Calma! Calma! Calma! Pensem no que vocês estão fazendo! Este não tem jeito! É longe demais! Calma! Que essa agressividade, gente! Você não tentou fazer o melhor pra vocês? Ele foi no conselho do T-Lax! Aquilo ali foi o meu pau, cara! Não fui eu! Vocês precisam quem eles foram! Nibaldo, não fui eu! Calma!
RTP1_HD;2024-10-02 01:58:52.0;2024-10-02 01:59:55.0;Crime, Law & Justice;Sueli, Verônica, berrengue, Nivaldo, escolinha de futebol, jogadores, Fisioterapeuta, instrutor de educação física, exército, Rodrigo, Luciana, Diego, Fernanda, sala de reunião, polícia, Tatiana, conselho do Telar;Só a Sueli e a Verônica se deram bem, a gente só passa berrengue. Mas não precisa... Elas acharam os parentes dela. Mas a gente só passa berrengue. Não precisa ser assim. Nivaldo. Nivaldo. Eu não consegui colocar vocês na escolinha de futebol pra que vocês pudessem ter oportunidade de se tornar jogadores. Mas se vocês não querem isso, tudo bem. Vocês podem ser outras coisas. Fisioterapeuta, instrutor de educação física. Vocês podem se alistar no exército como Rodrigo fez. Luciana, você também. Essa é boa, né? Essa é boa. Vai falar isso aqui pra minha mãe. Você é bicho de sulto, Diego! Você é bicho de sulto! Calma! A gente não vai ficar recebendo ordem de ele. Gente, ainda não é tarde pra vocês voltarem atrás. Se vocês não desistirem disso, vocês vão acabar presos. Eu sou pior! Morto! Corra atrás do dinheiro que eu fico aqui com ela! Viva! Viva! Viva! Eu não vou ficar aqui com a Luciana! Pode! A gente ficou com medo de reagir e eles mataram a Fernanda. Fizeram muito bem. Pra onde ela foi levada? Lá pra sala de reunião. Avisamos já a polícia. A Luciana é muito revoltada. Eu tenho medo que ela possa fazer contra a Fernanda. Calma, Rodrigo. Tudo vai dar certo. Tatiana, chama o conselho do Telar pra tomar ciência dessa situação e também levar o Rodrigo daqui. Ó, a polícia chegou. Você vai lá e explica tudo pra eles.
RTP1_HD;2024-10-02 02:00:00.0;2024-10-02 02:00:21.0;Crime, Law & Justice;Alô, Amiro, Hernani, projeto social, jovens, Fernanda, refém, Espanha;Alô? Amiro? Fala Hernani, tudo bem por aí? Não, aconteceu uma coisa terrível. O que? Me fala logo. Você lembra aquele grupo de jovens que a sua filha trouxe pra cá como parte de um projeto social? Sei, aqueles pivés, o que tem? Eles estão mantendo a Fernanda refém aqui na Espanha. Minha filha não!
RTP1_HD;2024-10-02 02:00:23.0;2024-10-02 02:00:42.0;Crime, Law & Justice;pivetes, pança, sopa, Fernanda, refém, Ramiro, Xavier, carro, engano, Subias, Leandro, Leonardo, pai, escolinha, Caio, Thiago;Aqueles pivetes que vocês encheram a pança de sopa fizeram a Fernanda de refém. Não, isso não é possível, seu Ramiro. Xavier! Seu Ramiro! Meu carro, Xavier! Deve ter tido algum engano, né? Xavier! Seu Ramiro, é impossível isso ter acontecido. Subias, aconteceu uma coisa muito séria. O que foi, Leandro? Leonardo ligou, disse que seu pai mandou você pra escolinha agora. Para reconhecer alguma coisa com o Caio, com o seu Thiago.
RTP1_HD;2024-10-02 02:00:42.0;2024-10-02 02:00:57.0;Crime, Law & Justice;Fernanda, sequestrada, Praia, pivetada, refém, Leon, Tobias, lição de moral;Não. Fernanda foi sequestrada. Praia, a Fernanda foi sequestrada. Aquela pivetada que ela ajuda, tá fazendo ela de refém. Isso é sério, Leon? É sério! Mas também é bem feito pra Fernanda, né? Pra deixar de ser idiota, pra deixar de ser encheu. Vamos logo, Tobias. Depois você dá lição de moral, né? Vamos!
RTP1_HD;2024-10-02 02:01:09.0;2024-10-02 02:01:38.0;Crime, Law & Justice;Nivaldo, Praça da Zé, atira policial, traíra, cabeça, casa, medo, noite, abandonar, ajudar, felizes, shopping, roupa, Beto;Nivaldo, por favor, você lembra das coisas que eu fiz por você, não lembra? Eu vou dizer que você já esqueceu. De quando teve uma atira policial lá na Praça da Zé, eu me joguei na frente do carro pra te salvar. Não entra na conversa dessa traíra, Nivaldo. Ela tá querendo mexer com a tua cabeça. Ou quando eu te acontece em casa, Nivaldo, você lembra? Você lembra que você ficou com medo de passar a noite sozinha e você perguntou se podia dormir comigo, Nivaldo? Eu nunca quis te abandonar, muito pelo contrário, eu só queria te ajudar. Que vocês fossem felizes, só isso. Você lembra quando a gente foi no shopping comprar roupa pra você, que eu e o Beto a gente levou?
RTP1_HD;2024-10-02 02:01:38.0;2024-10-02 02:02:03.0;Crime, Law & Justice;Luciana, restaurante italiano, conselho de tutelar, Nivaldo, arrependa;Luciana, a gente também foi lá no restaurante italiano, você lembra? Não adianta ficar se fazendo de boazinha agora, você passou a rasteira na gente, chamando o conselho de tutelar. Você lembra disso, Nivaldo? Quase que eu e você fomos pegos. Eu lembro, Nivaldo. Pois sim! Nivaldo, você é um bom menino, você sabe que isso tá errado, não sabe? É melhor eu te deixar ir, Luciana. Você tá maluco, Nivaldo, você tá maluco. É melhor a gente ir embora antes que ele arrependa a gente, meu irmão. É da ruim! A gente só vai sair daqui quando a gente tiver.
